102.94	46.5666
103.09	46.6345
103.24	46.7024
103.39	46.7703
103.54	46.8382
103.69	46.906
103.839	46.9739
103.989	47.0418
104.139	47.1097
104.289	47.1775
104.439	47.2454
104.589	47.3133
104.739	47.3812
104.889	47.449
105.039	47.5169
105.189	47.5848
105.339	47.6527
105.488	47.7205
105.638	47.7884
105.788	47.8563
105.938	47.9242
106.088	47.992
106.238	48.0599
106.388	48.1278
106.538	48.1957
106.688	48.2636
106.838	48.3314
106.988	48.3993
107.138	48.4672
107.287	48.5351
107.437	48.6029
107.587	48.6708
107.737	48.7387
107.887	48.8066
108.037	48.8744
108.187	48.9423
108.337	49.0102
108.487	49.0781
108.637	49.1459
108.787	49.2138
108.936	49.2817
109.086	49.3496
109.236	49.4175
109.386	49.4853
109.536	49.5532
109.686	49.6211
109.836	49.689
109.986	49.7568
110.136	49.8247
110.286	49.8926
110.436	49.9605
110.586	50.0283
110.735	50.0962
110.885	50.1641
111.035	50.232
111.185	50.2998
111.335	50.3677
111.485	50.4356
111.635	50.5035
111.785	50.5714
111.935	50.6392
112.085	50.7071
112.235	50.775
112.384	50.8429
112.534	50.9107
112.684	50.9786
112.834	51.0465
112.984	51.1144
113.134	51.1822
113.284	51.2501
113.434	51.318
113.584	51.3859
113.734	51.4537
113.884	51.5216
114.034	51.5895
114.183	51.6574
114.333	51.7252
114.483	51.7931
114.633	51.861
114.783	51.9289
114.933	51.9968
115.083	52.0646
115.233	52.1325
115.383	52.2004
115.533	52.2683
115.683	52.3361
115.832	52.404
115.982	52.4719
116.132	52.5398
116.282	52.6076
116.432	52.6755
116.582	52.7434
116.732	52.8113
116.882	52.8791
117.032	52.947
117.182	53.0149
117.332	53.0828
117.481	53.1507
117.631	53.2185
117.781	53.2864
117.931	53.3543
118.081	53.4222
118.231	53.49
118.381	53.5579
118.531	53.6258
118.681	53.6937
118.831	53.7615
118.981	53.8294
119.131	53.8973
119.28	53.9652
119.43	54.033
119.58	54.1009
119.73	54.1688
119.88	54.2367
120.03	54.3046
120.18	54.3724
120.33	54.4403
120.48	54.5082
120.63	54.5761
120.78	54.6439
120.929	54.7118
121.079	54.7797
121.229	54.8476
121.379	54.9154
121.529	54.9833
121.679	55.0512
121.829	55.1191
121.979	55.1869
122.129	55.2548
122.279	55.3227
122.429	55.3906
122.579	55.4584
122.728	55.5263
122.878	55.5942
123.028	55.6621
123.178	55.73
123.328	55.7978
123.478	55.8657
123.628	55.9336
123.778	56.0015
123.928	56.0693
124.078	56.1372
124.228	56.2051
124.377	56.273
124.527	56.3408
124.677	56.4087
124.827	56.4766
124.977	56.5445
125.127	56.6123
125.277	56.6802
125.427	56.7481
125.577	56.816
125.727	56.8839
125.877	56.9517
126.027	57.0196
126.176	57.0875
126.326	57.1554
126.476	57.2232
126.626	57.2911
126.776	57.359
126.926	57.4269
127.076	57.4947
127.226	57.5626
127.376	57.6305
127.526	57.6984
127.676	57.7662
127.825	57.8341
127.975	57.902
128.125	57.9699
128.275	58.0377
128.425	58.1056
128.575	58.1735
128.725	58.2414
128.875	58.3093
129.025	58.3771
129.175	58.445
129.325	58.5129
129.475	58.5808
129.624	58.6486
129.774	58.7165
129.924	58.7844
130.074	58.8523
130.224	58.9201
