4.885	1	0	-0.00011814
4.89	0	5.92564e-05	-0.000118157
4.89	1	0	-0.000118157
4.895	0	5.92727e-05	-0.000118173
4.895	1	0	-0.000118173
4.9	0	5.92886e-05	-0.000118189
4.9	1	0	-0.000118189
4.905	0	5.93041e-05	-0.000118204
4.905	1	0	-0.000118204
4.91	0	5.93192e-05	-0.000118219
4.91	1	0	-0.000118219
4.915	0	5.93339e-05	-0.000118234
4.915	1	0	-0.000118234
4.92	0	5.93482e-05	-0.000118248
4.92	1	0	-0.000118248
4.925	0	5.93621e-05	-0.000118262
4.925	1	0	-0.000118262
4.93	0	5.93755e-05	-0.000118276
4.93	1	0	-0.000118276
4.935	0	5.93884e-05	-0.000118289
4.935	1	0	-0.000118289
4.94	0	5.94009e-05	-0.000118301
4.94	1	0	-0.000118301
4.945	0	5.94129e-05	-0.000118313
4.945	1	0	-0.000118313
4.95	0	5.94243e-05	-0.000118325
4.95	1	0	-0.000118325
4.955	0	5.94353e-05	-0.000118336
4.955	1	0	-0.000118336
4.96	0	5.94458e-05	-0.000118346
4.96	1	0	-0.000118346
4.965	0	5.94557e-05	-0.000118356
4.965	1	0	-0.000118356
4.97	0	5.9465e-05	-0.000118365
4.97	1	0	-0.000118365
4.975	0	5.94738e-05	-0.000118374
4.975	1	0	-0.000118374
4.98	0	5.94821e-05	-0.000118382
4.98	1	0	-0.000118382
4.985	0	5.94898e-05	-0.00011839
4.985	1	0	-0.00011839
4.99	0	5.94969e-05	-0.000118397
4.99	1	0	-0.000118397
4.995	0	5.95034e-05	-0.000118404
4.995	1	0	-0.000118404
5	0	5.95093e-05	-0.00011841
5	1	0	-0.00011841
5.005	0	5.95146e-05	-0.000118415
5.005	1	0	-0.000118415
5.01	0	5.95193e-05	-0.00011842
5.01	1	0	-0.00011842
5.015	0	5.95234e-05	-0.000118424
5.015	1	0	-0.000118424
5.02	0	5.95269e-05	-0.000118427
5.02	1	0	-0.000118427
5.025	0	5.95298e-05	-0.00011843
5.025	1	0	-0.00011843
5.03	0	5.9532e-05	-0.000118432
5.03	1	0	-0.000118432
5.035	0	5.95336e-05	-0.000118434
5.035	1	0	-0.000118434
5.04	0	5.95346e-05	-0.000118435
5.04	1	0	-0.000118435
5.045	0	5.9535e-05	-0.000118435
5.045	1	0	-0.000118435
5.05	0	5.95347e-05	-0.000118435
5.05	1	0	-0.000118435
5.055	0	5.95339e-05	-0.000118434
5.055	1	0	-0.000118434
5.06	0	5.95324e-05	-0.000118433
5.06	1	0	-0.000118433
5.065	0	5.95302e-05	-0.00011843
5.065	1	0	-0.00011843
5.07	0	5.95275e-05	-0.000118428
5.07	1	0	-0.000118428
5.075	0	5.95241e-05	-0.000118424
5.075	1	0	-0.000118424
5.08	0	5.95201e-05	-0.00011842
5.08	1	0	-0.00011842
5.085	0	5.95155e-05	-0.000118416
5.085	1	0	-0.000118416
5.09	0	5.95103e-05	-0.000118411
5.09	1	0	-0.000118411
5.095	0	5.95045e-05	-0.000118405
5.095	1	0	-0.000118405
5.1	0	5.94981e-05	-0.000118398
5.1	1	0	-0.000118398
5.105	0	5.94911e-05	-0.000118391
5.105	1	0	-0.000118391
5.11	0	5.94836e-05	-0.000118384
5.11	1	0	-0.000118384
5.115	0	5.94754e-05	-0.000118376
5.115	1	0	-0.000118376
5.12	0	5.94667e-05	-0.000118367
5.12	1	0	-0.000118367
5.125	0	5.94575e-05	-0.000118358
5.125	1	0	-0.000118358
5.13	0	5.94476e-05	-0.000118348
5.13	1	0	-0.000118348
5.135	0	5.94373e-05	-0.000118338
5.135	1	0	-0.000118338
5.14	0	5.94264e-05	-0.000118327
5.14	1	0	-0.000118327
5.145	0	5.9415e-05	-0.000118315
5.145	1	0	-0.000118315
5.15	0	5.94032e-05	-0.000118303
5.15	1	0	-0.000118303
5.155	0	5.93908e-05	-0.000118291
5.155	1	0	-0.000118291
5.16	0	5.93779e-05	-0.000118278
5.16	1	0	-0.000118278
5.165	0	5.93646e-05	-0.000118265
5.165	1	0	-0.000118265
5.17	0	5.93508e-05	-0.000118251
5.17	1	0	-0.000118251
5.175	0	5.93366e-05	-0.000118237
5.175	1	0	-0.000118237
5.18	0	5.9322e-05	-0.000118222
5.18	1	0	-0.000118222
5.185	0	5.93069e-05	-0.000118207
5.185	1	0	-0.000118207
5.19	0	5.92915e-05	-0.000118192
5.19	1	0	-0.000118192
5.195	0	5.92757e-05	-0.000118176
5.195	1	0	-0.000118176
5.2	0	5.92595e-05	-0.00011816
5.2	1	0	-0.00011816
5.205	0	5.9243e-05	-0.000118143
5.205	1	0	-0.000118143
5.21	0	5.92261e-05	-0.000118126
5.21	1	0	-0.000118126
5.215	0	5.9209e-05	-0.000118109
5.215	1	0	-0.000118109
5.22	0	5.91915e-05	-0.000118092
5.22	1	0	-0.000118092
5.225	0	5.91738e-05	-0.000118074
5.225	1	0	-0.000118074
5.23	0	5.91558e-05	-0.000118056
5.23	1	0	-0.000118056
5.235	0	5.91376e-05	-0.000118038
5.235	1	0	-0.000118038
5.24	0	5.91191e-05	-0.000118019
5.24	1	0	-0.000118019
5.245	0	5.91004e-05	-0.000118001
5.245	1	0	-0.000118001
5.25	0	5.90816e-05	-0.000117982
5.25	1	0	-0.000117982
5.255	0	5.90626e-05	-0.000117963
5.255	1	0	-0.000117963
5.26	0	5.90434e-05	-0.000117944
5.26	1	0	-0.000117944
5.265	0	5.90241e-05	-0.000117924
5.265	1	0	-0.000117924
5.27	0	5.90047e-05	-0.000117905
5.27	1	0	-0.000117905
5.275	0	5.89852e-05	-0.000117885
5.275	1	0	-0.000117885
5.28	0	5.89656e-05	-0.000117866
5.28	1	0	-0.000117866
5.285	0	5.8946e-05	-0.000117846
5.285	1	0	-0.000117846
5.29	0	5.89263e-05	-0.000117827
5.29	1	0	-0.000117827
5.295	0	5.89067e-05	-0.000117807
5.295	1	0	-0.000117807
5.3	0	5.8887e-05	-0.000117787
5.3	1	0	-0.000117787
5.305	0	5.88674e-05	-0.000117768
5.305	1	0	-0.000117768
5.31	0	5.88477e-05	-0.000117748
5.31	1	0	-0.000117748
5.315	0	5.88282e-05	-0.000117728
5.315	1	0	-0.000117728
5.32	0	5.88087e-05	-0.000117709
5.32	1	0	-0.000117709
5.325	0	5.87894e-05	-0.00011769
5.325	1	0	-0.00011769
5.33	0	5.87701e-05	-0.00011767
5.33	1	0	-0.00011767
5.335	0	5.8751e-05	-0.000117651
5.335	1	0	-0.000117651
5.34	0	5.8732e-05	-0.000117632
5.34	1	0	-0.000117632
5.345	0	5.87132e-05	-0.000117613
5.345	1	0	-0.000117613
5.35	0	5.86946e-05	-0.000117595
5.35	1	0	-0.000117595
5.355	0	5.86762e-05	-0.000117576
5.355	1	0	-0.000117576
5.36	0	5.86581e-05	-0.000117558
5.36	1	0	-0.000117558
5.365	0	5.86401e-05	-0.00011754
5.365	1	0	-0.00011754
5.37	0	5.86225e-05	-0.000117523
5.37	1	0	-0.000117523
5.375	0	5.86051e-05	-0.000117505
5.375	1	0	-0.000117505
5.38	0	5.8588e-05	-0.000117488
5.38	1	0	-0.000117488
5.385	0	5.85712e-05	-0.000117471
5.385	1	0	-0.000117471
5.39	0	5.85547e-05	-0.000117455
5.39	1	0	-0.000117455
5.395	0	5.85386e-05	-0.000117439
5.395	1	0	-0.000117439
5.4	0	5.85228e-05	-0.000117423
5.4	1	0	-0.000117423
5.405	0	5.85074e-05	-0.000117408
5.405	1	0	-0.000117408
5.41	0	5.84924e-05	-0.000117393
5.41	1	0	-0.000117393
5.415	0	5.84778e-05	-0.000117378
5.415	1	0	-0.000117378
5.42	0	5.84635e-05	-0.000117364
5.42	1	0	-0.000117364
5.425	0	5.84498e-05	-0.00011735
5.425	1	0	-0.00011735
5.43	0	5.84364e-05	-0.000117337
5.43	1	0	-0.000117337
5.435	0	5.84235e-05	-0.000117324
5.435	1	0	-0.000117324
5.44	0	5.84111e-05	-0.000117311
5.44	1	0	-0.000117311
5.445	0	5.83991e-05	-0.000117299
5.445	1	0	-0.000117299
5.45	0	5.83876e-05	-0.000117288
5.45	1	0	-0.000117288
5.455	0	5.83766e-05	-0.000117277
5.455	1	0	-0.000117277
5.46	0	5.83661e-05	-0.000117266
5.46	1	0	-0.000117266
5.465	0	5.83562e-05	-0.000117256
5.465	1	0	-0.000117256
5.47	0	5.83467e-05	-0.000117247
5.47	1	0	-0.000117247
5.475	0	5.83378e-05	-0.000117238
5.475	1	0	-0.000117238
5.48	0	5.83294e-05	-0.00011723
5.48	1	0	-0.00011723
5.485	0	5.83216e-05	-0.000117222
5.485	1	0	-0.000117222
5.49	0	5.83143e-05	-0.000117215
5.49	1	0	-0.000117215
5.495	0	5.83076e-05	-0.000117208
5.495	1	0	-0.000117208
5.5	0	5.83015e-05	-0.000117202
5.5	1	0	-0.000117202
5.505	0	5.82959e-05	-0.000117196
5.505	1	0	-0.000117196
5.51	0	5.82909e-05	-0.000117191
5.51	1	0	-0.000117191
5.515	0	5.82865e-05	-0.000117187
5.515	1	0	-0.000117187
5.52	0	5.82827e-05	-0.000117183
5.52	1	0	-0.000117183
5.525	0	5.82795e-05	-0.00011718
5.525	1	0	-0.00011718
5.53	0	5.82768e-05	-0.000117177
5.53	1	0	-0.000117177
5.535	0	5.82748e-05	-0.000117175
5.535	1	0	-0.000117175
5.54	0	5.82734e-05	-0.000117174
5.54	1	0	-0.000117174
5.545	0	5.82725e-05	-0.000117173
5.545	1	0	-0.000117173
5.55	0	5.82723e-05	-0.000117173
5.55	1	0	-0.000117173
5.555	0	5.82726e-05	-0.000117173
5.555	1	0	-0.000117173
5.56	0	5.82736e-05	-0.000117174
5.56	1	0	-0.000117174
5.565	0	5.82752e-05	-0.000117175
5.565	1	0	-0.000117175
5.57	0	5.82773e-05	-0.000117178
5.57	1	0	-0.000117178
5.575	0	5.82801e-05	-0.00011718
5.575	1	0	-0.00011718
5.58	0	5.82834e-05	-0.000117184
5.58	1	0	-0.000117184
5.585	0	5.82873e-05	-0.000117188
5.585	1	0	-0.000117188
5.59	0	5.82919e-05	-0.000117192
5.59	1	0	-0.000117192
5.595	0	5.8297e-05	-0.000117197
5.595	1	0	-0.000117197
5.6	0	5.83026e-05	-0.000117203
5.6	1	0	-0.000117203
5.605	0	5.83089e-05	-0.000117209
5.605	1	0	-0.000117209
5.61	0	5.83157e-05	-0.000117216
5.61	1	0	-0.000117216
5.615	0	5.83231e-05	-0.000117223
5.615	1	0	-0.000117223
5.62	0	5.8331e-05	-0.000117231
5.62	1	0	-0.000117231
5.625	0	5.83395e-05	-0.00011724
5.625	1	0	-0.00011724
5.63	0	5.83485e-05	-0.000117249
5.63	1	0	-0.000117249
5.635	0	5.83581e-05	-0.000117258
5.635	1	0	-0.000117258
5.64	0	5.83681e-05	-0.000117268
5.64	1	0	-0.000117268
5.645	0	5.83787e-05	-0.000117279
5.645	1	0	-0.000117279
5.65	0	5.83898e-05	-0.00011729
5.65	1	0	-0.00011729
5.655	0	5.84014e-05	-0.000117302
5.655	1	0	-0.000117302
5.66	0	5.84134e-05	-0.000117314
5.66	1	0	-0.000117314
5.665	0	5.8426e-05	-0.000117326
5.665	1	0	-0.000117326
5.67	0	5.8439e-05	-0.000117339
5.67	1	0	-0.000117339
5.675	0	5.84524e-05	-0.000117353
5.675	1	0	-0.000117353
5.68	0	5.84663e-05	-0.000117367
5.68	1	0	-0.000117367
5.685	0	5.84806e-05	-0.000117381
5.685	1	0	-0.000117381
5.69	0	5.84953e-05	-0.000117396
5.69	1	0	-0.000117396
5.695	0	5.85104e-05	-0.000117411
5.695	1	0	-0.000117411
5.7	0	5.85259e-05	-0.000117426
5.7	1	0	-0.000117426
5.705	0	5.85417e-05	-0.000117442
5.705	1	0	-0.000117442
5.71	0	5.85579e-05	-0.000117458
5.71	1	0	-0.000117458
5.715	0	5.85744e-05	-0.000117475
5.715	1	0	-0.000117475
5.72	0	5.85913e-05	-0.000117492
5.72	1	0	-0.000117492
5.725	0	5.86084e-05	-0.000117509
5.725	1	0	-0.000117509
5.73	0	5.86259e-05	-0.000117526
5.73	1	0	-0.000117526
5.735	0	5.86436e-05	-0.000117544
5.735	1	0	-0.000117544
5.74	0	5.86616e-05	-0.000117562
5.74	1	0	-0.000117562
5.745	0	5.86798e-05	-0.00011758
5.745	1	0	-0.00011758
5.75	0	5.86982e-05	-0.000117598
5.75	1	0	-0.000117598
5.755	0	5.87169e-05	-0.000117617
5.755	1	0	-0.000117617
5.76	0	5.87357e-05	-0.000117636
5.76	1	0	-0.000117636
5.765	0	5.87547e-05	-0.000117655
5.765	1	0	-0.000117655
5.77	0	5.87738e-05	-0.000117674
5.77	1	0	-0.000117674
5.775	0	5.87931e-05	-0.000117693
5.775	1	0	-0.000117693
5.78	0	5.88125e-05	-0.000117713
5.78	1	0	-0.000117713
5.785	0	5.8832e-05	-0.000117732
5.785	1	0	-0.000117732
5.79	0	5.88516e-05	-0.000117752
5.79	1	0	-0.000117752
5.795	0	5.88712e-05	-0.000117771
5.795	1	0	-0.000117771
5.8	0	5.88908e-05	-0.000117791
5.8	1	0	-0.000117791
5.805	0	5.89105e-05	-0.000117811
5.805	1	0	-0.000117811
5.81	0	5.89302e-05	-0.00011783
5.81	1	0	-0.00011783
5.815	0	5.89498e-05	-0.00011785
5.815	1	0	-0.00011785
5.82	0	5.89694e-05	-0.00011787
5.82	1	0	-0.00011787
5.825	0	5.8989e-05	-0.000117889
5.825	1	0	-0.000117889
5.83	0	5.90085e-05	-0.000117909
5.83	1	0	-0.000117909
5.835	0	5.90279e-05	-0.000117928
5.835	1	0	-0.000117928
5.84	0	5.90471e-05	-0.000117947
5.84	1	0	-0.000117947
5.845	0	5.90663e-05	-0.000117967
5.845	1	0	-0.000117967
5.85	0	5.90853e-05	-0.000117986
5.85	1	0	-0.000117986
5.855	0	5.91041e-05	-0.000118004
5.855	1	0	-0.000118004
5.86	0	5.91227e-05	-0.000118023
5.86	1	0	-0.000118023
5.865	0	5.91411e-05	-0.000118041
5.865	1	0	-0.000118041
5.87	0	5.91593e-05	-0.00011806
5.87	1	0	-0.00011806
5.875	0	5.91773e-05	-0.000118078
5.875	1	0	-0.000118078
5.88	0	5.91949e-05	-0.000118095
5.88	1	0	-0.000118095
5.885	0	5.92123e-05	-0.000118113
5.885	1	0	-0.000118113
5.89	0	5.92294e-05	-0.00011813
5.89	1	0	-0.00011813
5.895	0	5.92462e-05	-0.000118146
5.895	1	0	-0.000118146
5.9	0	5.92627e-05	-0.000118163
5.9	1	0	-0.000118163
5.905	0	5.92788e-05	-0.000118179
5.905	1	0	-0.000118179
5.91	0	5.92945e-05	-0.000118195
5.91	1	0	-0.000118195
5.915	0	5.93099e-05	-0.00011821
5.915	1	0	-0.00011821
5.92	0	5.93249e-05	-0.000118225
5.92	1	0	-0.000118225
5.925	0	5.93394e-05	-0.00011824
5.925	1	0	-0.00011824
5.93	0	5.93535e-05	-0.000118254
5.93	1	0	-0.000118254
5.935	0	5.93672e-05	-0.000118267
5.935	1	0	-0.000118267
5.94	0	5.93805e-05	-0.000118281
5.94	1	0	-0.000118281
5.945	0	5.93932e-05	-0.000118293
5.945	1	0	-0.000118293
5.95	0	5.94055e-05	-0.000118306
5.95	1	0	-0.000118306
5.955	0	5.94173e-05	-0.000118318
5.955	1	0	-0.000118318
5.96	0	5.94286e-05	-0.000118329
5.96	1	0	-0.000118329
5.965	0	5.94394e-05	-0.00011834
5.965	1	0	-0.00011834
5.97	0	5.94496e-05	-0.00011835
5.97	1	0	-0.00011835
5.975	0	5.94593e-05	-0.00011836
5.975	1	0	-0.00011836
5.98	0	5.94685e-05	-0.000118369
5.98	1	0	-0.000118369
5.985	0	5.94771e-05	-0.000118377
5.985	1	0	-0.000118377
5.99	0	5.94851e-05	-0.000118385
5.99	1	0	-0.000118385
5.995	0	5.94925e-05	-0.000118393
5.995	1	0	-0.000118393
6	0	5.94994e-05	-0.0001184
6	1	0	-0.0001184
6.005	0	5.95057e-05	-0.000118406
6.005	1	0	-0.000118406
6.01	0	5.95114e-05	-0.000118412
6.01	1	0	-0.000118412
6.015	0	5.95165e-05	-0.000118417
6.015	1	0	-0.000118417
6.02	0	5.95209e-05	-0.000118421
6.02	1	0	-0.000118421
6.025	0	5.95248e-05	-0.000118425
6.025	1	0	-0.000118425
6.03	0	5.95281e-05	-0.000118428
6.03	1	0	-0.000118428
6.035	0	5.95307e-05	-0.000118431
6.035	1	0	-0.000118431
6.04	0	5.95327e-05	-0.000118433
6.04	1	0	-0.000118433
6.045	0	5.95341e-05	-0.000118434
6.045	1	0	-0.000118434
6.05	0	5.95348e-05	-0.000118435
6.05	1	0	-0.000118435
6.055	0	5.9535e-05	-0.000118435
6.055	1	0	-0.000118435
6.06	0	5.95345e-05	-0.000118435
6.06	1	0	-0.000118435
6.065	0	5.95334e-05	-0.000118434
6.065	1	0	-0.000118434
6.07	0	5.95316e-05	-0.000118432
6.07	1	0	-0.000118432
6.075	0	5.95293e-05	-0.00011843
6.075	1	0	-0.00011843
6.08	0	5.95263e-05	-0.000118427
6.08	1	0	-0.000118427
6.085	0	5.95227e-05	-0.000118423
6.085	1	0	-0.000118423
6.09	0	5.95184e-05	-0.000118419
6.09	1	0	-0.000118419
6.095	0	5.95136e-05	-0.000118414
6.095	1	0	-0.000118414
6.1	0	5.95082e-05	-0.000118408
6.1	1	0	-0.000118408
6.105	0	5.95021e-05	-0.000118402
6.105	1	0	-0.000118402
6.11	0	5.94955e-05	-0.000118396
6.11	1	0	-0.000118396
6.115	0	5.94883e-05	-0.000118389
6.115	1	0	-0.000118389
6.12	0	5.94805e-05	-0.000118381
6.12	1	0	-0.000118381
6.125	0	5.94722e-05	-0.000118372
6.125	1	0	-0.000118372
6.13	0	5.94633e-05	-0.000118364
6.13	1	0	-0.000118364
6.135	0	5.94538e-05	-0.000118354
6.135	1	0	-0.000118354
6.14	0	5.94438e-05	-0.000118344
6.14	1	0	-0.000118344
6.145	0	5.94332e-05	-0.000118333
6.145	1	0	-0.000118333
6.15	0	5.94222e-05	-0.000118322
6.15	1	0	-0.000118322
6.155	0	5.94106e-05	-0.000118311
6.155	1	0	-0.000118311
6.16	0	5.93985e-05	-0.000118299
6.16	1	0	-0.000118299
6.165	0	5.93859e-05	-0.000118286
6.165	1	0	-0.000118286
6.17	0	5.93729e-05	-0.000118273
6.17	1	0	-0.000118273
6.175	0	5.93594e-05	-0.00011826
6.175	1	0	-0.00011826
6.18	0	5.93455e-05	-0.000118246
6.18	1	0	-0.000118246
6.185	0	5.93311e-05	-0.000118231
6.185	1	0	-0.000118231
6.19	0	5.93163e-05	-0.000118217
6.19	1	0	-0.000118217
6.195	0	5.93011e-05	-0.000118201
6.195	1	0	-0.000118201
6.2	0	5.92855e-05	-0.000118186
6.2	1	0	-0.000118186
6.205	0	5.92696e-05	-0.00011817
6.205	1	0	-0.00011817
6.21	0	5.92532e-05	-0.000118154
6.21	1	0	-0.000118154
6.215	0	5.92366e-05	-0.000118137
6.215	1	0	-0.000118137
6.22	0	5.92196e-05	-0.00011812
6.22	1	0	-0.00011812
6.225	0	5.92024e-05	-0.000118103
6.225	1	0	-0.000118103
6.23	0	5.91848e-05	-0.000118085
6.23	1	0	-0.000118085
6.235	0	5.9167e-05	-0.000118067
6.235	1	0	-0.000118067
6.24	0	5.91489e-05	-0.000118049
6.24	1	0	-0.000118049
6.245	0	5.91305e-05	-0.000118031
6.245	1	0	-0.000118031
6.25	0	5.9112e-05	-0.000118012
6.25	1	0	-0.000118012
6.255	0	5.90933e-05	-0.000117994
6.255	1	0	-0.000117994
6.26	0	5.90744e-05	-0.000117975
6.26	1	0	-0.000117975
6.265	0	5.90553e-05	-0.000117956
6.265	1	0	-0.000117956
6.27	0	5.90361e-05	-0.000117936
6.27	1	0	-0.000117936
6.275	0	5.90167e-05	-0.000117917
6.275	1	0	-0.000117917
6.28	0	5.89973e-05	-0.000117898
6.28	1	0	-0.000117898
6.285	0	5.89778e-05	-0.000117878
6.285	1	0	-0.000117878
6.29	0	5.89582e-05	-0.000117858
6.29	1	0	-0.000117858
6.295	0	5.89385e-05	-0.000117839
6.295	1	0	-0.000117839
6.3	0	5.89188e-05	-0.000117819
6.3	1	0	-0.000117819
6.305	0	5.88992e-05	-0.000117799
6.305	1	0	-0.000117799
6.31	0	5.88795e-05	-0.00011778
6.31	1	0	-0.00011778
6.315	0	5.88599e-05	-0.00011776
6.315	1	0	-0.00011776
6.32	0	5.88403e-05	-0.000117741
6.32	1	0	-0.000117741
6.325	0	5.88208e-05	-0.000117721
6.325	1	0	-0.000117721
6.33	0	5.88013e-05	-0.000117702
6.33	1	0	-0.000117702
6.335	0	5.8782e-05	-0.000117682
6.335	1	0	-0.000117682
6.34	0	5.87628e-05	-0.000117663
6.34	1	0	-0.000117663
6.345	0	5.87437e-05	-0.000117644
6.345	1	0	-0.000117644
6.35	0	5.87248e-05	-0.000117625
6.35	1	0	-0.000117625
6.355	0	5.87061e-05	-0.000117606
6.355	1	0	-0.000117606
6.36	0	5.86876e-05	-0.000117588
6.36	1	0	-0.000117588
6.365	0	5.86693e-05	-0.00011757
6.365	1	0	-0.00011757
6.37	0	5.86512e-05	-0.000117551
6.37	1	0	-0.000117551
6.375	0	5.86334e-05	-0.000117534
6.375	1	0	-0.000117534
6.38	0	5.86158e-05	-0.000117516
6.38	1	0	-0.000117516
6.385	0	5.85985e-05	-0.000117499
6.385	1	0	-0.000117499
6.39	0	5.85815e-05	-0.000117482
6.39	1	0	-0.000117482
6.395	0	5.85649e-05	-0.000117465
6.395	1	0	-0.000117465
6.4	0	5.85485e-05	-0.000117449
6.4	1	0	-0.000117449
6.405	0	5.85325e-05	-0.000117433
6.405	1	0	-0.000117433
6.41	0	5.85169e-05	-0.000117417
6.41	1	0	-0.000117417
6.415	0	5.85016e-05	-0.000117402
6.415	1	0	-0.000117402
6.42	0	5.84868e-05	-0.000117387
6.42	1	0	-0.000117387
6.425	0	5.84723e-05	-0.000117373
6.425	1	0	-0.000117373
6.43	0	5.84582e-05	-0.000117358
6.43	1	0	-0.000117358
6.435	0	5.84446e-05	-0.000117345
6.435	1	0	-0.000117345
6.44	0	5.84314e-05	-0.000117332
6.44	1	0	-0.000117332
6.445	0	5.84187e-05	-0.000117319
6.445	1	0	-0.000117319
6.45	0	5.84064e-05	-0.000117307
6.45	1	0	-0.000117307
6.455	0	5.83947e-05	-0.000117295
6.455	1	0	-0.000117295
6.46	0	5.83834e-05	-0.000117284
6.46	1	0	-0.000117284
6.465	0	5.83726e-05	-0.000117273
6.465	1	0	-0.000117273
6.47	0	5.83623e-05	-0.000117263
6.47	1	0	-0.000117263
6.475	0	5.83525e-05	-0.000117253
6.475	1	0	-0.000117253
6.48	0	5.83433e-05	-0.000117244
6.48	1	0	-0.000117244
6.485	0	5.83346e-05	-0.000117235
6.485	1	0	-0.000117235
6.49	0	5.83264e-05	-0.000117227
6.49	1	0	-0.000117227
6.495	0	5.83188e-05	-0.000117219
6.495	1	0	-0.000117219
6.5	0	5.83117e-05	-0.000117212
6.5	1	0	-0.000117212
6.505	0	5.83052e-05	-0.000117205
6.505	1	0	-0.000117205
6.51	0	5.82993e-05	-0.0001172
6.51	1	0	-0.0001172
6.515	0	5.82939e-05	-0.000117194
6.515	1	0	-0.000117194
6.52	0	5.82892e-05	-0.000117189
6.52	1	0	-0.000117189
6.525	0	5.8285e-05	-0.000117185
6.525	1	0	-0.000117185
6.53	0	5.82814e-05	-0.000117182
6.53	1	0	-0.000117182
6.535	0	5.82784e-05	-0.000117179
6.535	1	0	-0.000117179
6.54	0	5.8276e-05	-0.000117176
6.54	1	0	-0.000117176
6.545	0	5.82742e-05	-0.000117174
6.545	1	0	-0.000117174
6.55	0	5.8273e-05	-0.000117173
6.55	1	0	-0.000117173
6.555	0	5.82724e-05	-0.000117173
6.555	1	0	-0.000117173
6.56	0	5.82723e-05	-0.000117173
6.56	1	0	-0.000117173
6.565	0	5.82729e-05	-0.000117173
6.565	1	0	-0.000117173
6.57	0	5.82741e-05	-0.000117174
6.57	1	0	-0.000117174
6.575	0	5.82759e-05	-0.000117176
6.575	1	0	-0.000117176
6.58	0	5.82783e-05	-0.000117179
6.58	1	0	-0.000117179
6.585	0	5.82813e-05	-0.000117182
6.585	1	0	-0.000117182
6.59	0	5.82848e-05	-0.000117185
6.59	1	0	-0.000117185
6.595	0	5.8289e-05	-0.000117189
6.595	1	0	-0.000117189
6.6	0	5.82937e-05	-0.000117194
6.6	1	0	-0.000117194
6.605	0	5.82991e-05	-0.000117199
6.605	1	0	-0.000117199
6.61	0	5.8305e-05	-0.000117205
6.61	1	0	-0.000117205
6.615	0	5.83114e-05	-0.000117212
6.615	1	0	-0.000117212
6.62	0	5.83185e-05	-0.000117219
6.62	1	0	-0.000117219
6.625	0	5.8326e-05	-0.000117226
6.625	1	0	-0.000117226
6.63	0	5.83342e-05	-0.000117234
6.63	1	0	-0.000117234
6.635	0	5.83429e-05	-0.000117243
6.635	1	0	-0.000117243
6.64	0	5.83521e-05	-0.000117252
6.64	1	0	-0.000117252
6.645	0	5.83618e-05	-0.000117262
6.645	1	0	-0.000117262
6.65	0	5.83721e-05	-0.000117272
6.65	1	0	-0.000117272
6.655	0	5.83829e-05	-0.000117283
6.655	1	0	-0.000117283
6.66	0	5.83942e-05	-0.000117294
6.66	1	0	-0.000117294
6.665	0	5.84059e-05	-0.000117306
6.665	1	0	-0.000117306
6.67	0	5.84182e-05	-0.000117318
6.67	1	0	-0.000117318
6.675	0	5.84309e-05	-0.000117331
6.675	1	0	-0.000117331
6.68	0	5.8444e-05	-0.000117344
6.68	1	0	-0.000117344
6.685	0	5.84576e-05	-0.000117358
6.685	1	0	-0.000117358
6.69	0	5.84717e-05	-0.000117372
6.69	1	0	-0.000117372
6.695	0	5.84861e-05	-0.000117386
6.695	1	0	-0.000117386
6.7	0	5.8501e-05	-0.000117401
6.7	1	0	-0.000117401
6.705	0	5.85162e-05	-0.000117416
6.705	1	0	-0.000117416
6.71	0	5.85319e-05	-0.000117432
6.71	1	0	-0.000117432
6.715	0	5.85478e-05	-0.000117448
6.715	1	0	-0.000117448
6.72	0	5.85642e-05	-0.000117464
6.72	1	0	-0.000117464
6.725	0	5.85808e-05	-0.000117481
6.725	1	0	-0.000117481
6.73	0	5.85978e-05	-0.000117498
6.73	1	0	-0.000117498
6.735	0	5.86151e-05	-0.000117515
6.735	1	0	-0.000117515
6.74	0	5.86326e-05	-0.000117533
6.74	1	0	-0.000117533
6.745	0	5.86504e-05	-0.000117551
6.745	1	0	-0.000117551
6.75	0	5.86685e-05	-0.000117569
6.75	1	0	-0.000117569
6.755	0	5.86868e-05	-0.000117587
6.755	1	0	-0.000117587
6.76	0	5.87053e-05	-0.000117606
6.76	1	0	-0.000117606
6.765	0	5.8724e-05	-0.000117624
6.765	1	0	-0.000117624
6.77	0	5.87429e-05	-0.000117643
6.77	1	0	-0.000117643
6.775	0	5.8762e-05	-0.000117662
6.775	1	0	-0.000117662
6.78	0	5.87812e-05	-0.000117681
6.78	1	0	-0.000117681
6.785	0	5.88005e-05	-0.000117701
6.785	1	0	-0.000117701
6.79	0	5.88199e-05	-0.00011772
6.79	1	0	-0.00011772
6.795	0	5.88394e-05	-0.00011774
6.795	1	0	-0.00011774
6.8	0	5.8859e-05	-0.000117759
6.8	1	0	-0.000117759
6.805	0	5.88787e-05	-0.000117779
6.805	1	0	-0.000117779
6.81	0	5.88983e-05	-0.000117799
6.81	1	0	-0.000117799
6.815	0	5.8918e-05	-0.000117818
6.815	1	0	-0.000117818
6.82	0	5.89377e-05	-0.000117838
6.82	1	0	-0.000117838
6.825	0	5.89573e-05	-0.000117858
6.825	1	0	-0.000117858
6.83	0	5.89769e-05	-0.000117877
