1.145	1	3e-06	0.652577	0.760178	0	-4.75474	4.1153	0
1.15	1	3e-06	0.628487	0.780378	0	-4.88046	3.96412	0
1.155	1	3e-06	0.60378	0.799813	0	-5.00134	3.80911	0
1.16	1	3e-06	0.578482	0.818463	0	-5.11727	3.65042	0
1.165	1	3e-06	0.552616	0.836311	0	-5.22814	3.48822	0
1.17	1	3e-06	0.526209	0.85334	0	-5.33384	3.32268	0
1.175	1	3e-06	0.499286	0.869533	0	-5.43427	3.15395	0
1.18	1	3e-06	0.471875	0.884874	0	-5.52934	2.9822	0
1.185	1	3e-06	0.444002	0.89935	0	-5.61896	2.80762	0
1.19	1	3e-06	0.415695	0.912946	0	-5.70304	2.63037	0
1.195	1	3e-06	0.386981	0.92565	0	-5.78151	2.45063	0
1.2	1	3e-06	0.357889	0.937449	0	-5.8543	2.26857	0
1.205	1	3e-06	0.328448	0.948332	0	-5.92133	2.08439	0
1.21	1	3e-06	0.298685	0.958289	0	-5.98255	1.89826	0
1.215	1	3e-06	0.268632	0.967312	0	-6.03791	1.71037	0
1.22	1	3e-06	0.238316	0.97539	0	-6.08735	1.5209	0
1.225	1	3e-06	0.207768	0.982518	0	-6.13084	1.33004	0
1.23	1	3e-06	0.177018	0.988689	0	-6.16833	1.13798	0
1.235	1	3e-06	0.146095	0.993896	0	-6.19979	0.944906	0
1.24	1	3e-06	0.11503	0.998136	0	-6.22521	0.751007	0
1.245	1	3e-06	0.083853	1.00141	0	-6.24456	0.556475	0
1.25	1	3e-06	0.0525945	1.0037	0	-6.25783	0.361498	0
1.255	1	3e-06	0.0212849	1.00502	0	-6.26501	0.166268	0
1.26	1	3e-06	-0.0100455	1.00536	0	-6.2661	-0.0290256	0
1.265	1	3e-06	-0.041366	1.00473	0	-6.26111	-0.224194	0
1.27	1	3e-06	-0.0726464	1.00312	0	-6.25005	-0.419046	0
1.275	1	3e-06	-0.103856	1.00054	0	-6.23293	-0.613395	0
1.28	1	3e-06	-0.134966	0.996989	0	-6.20977	-0.807053	0
1.285	1	3e-06	-0.165944	0.992471	0	-6.18062	-0.999833	0
1.29	1	3e-06	-0.196762	0.986992	0	-6.14549	-1.19155	0
1.295	1	3e-06	-0.227389	0.980558	0	-6.10443	-1.38202	0
1.3	1	3e-06	-0.257796	0.973175	0	-6.05748	-1.57106	0
1.305	1	3e-06	-0.287954	0.96485	0	-6.0047	-1.75849	0
1.31	1	3e-06	-0.317834	0.955593	0	-5.94614	-1.94413	0
1.315	1	3e-06	-0.347406	0.945412	0	-5.88187	-2.1278	0
1.32	1	3e-06	-0.376643	0.934318	0	-5.81195	-2.30933	0
1.325	1	3e-06	-0.405516	0.922323	0	-5.73644	-2.48855	0
1.33	1	3e-06	-0.433998	0.909437	0	-5.65544	-2.66529	0
1.335	1	3e-06	-0.462062	0.895674	0	-5.56903	-2.83937	0
1.34	1	3e-06	-0.48968	0.881048	0	-5.47728	-3.01065	0
1.345	1	3e-06	-0.516826	0.865573	0	-5.3803	-3.17895	0
1.35	1	3e-06	-0.543474	0.849264	0	-5.27818	-3.34411	0
1.355	1	3e-06	-0.569599	0.832137	0	-5.17102	-3.50599	0
1.36	1	3e-06	-0.595176	0.814209	0	-5.05892	-3.66442	0
1.365	1	3e-06	-0.62018	0.795499	0	-4.94201	-3.81927	0
1.37	1	3e-06	-0.644588	0.776023	0	-4.8204	-3.97038	0
1.375	1	3e-06	-0.668377	0.755801	0	-4.69419	-4.11762	0
1.38	1	3e-06	-0.691523	0.734853	0	-4.56353	-4.26085	0
1.385	1	3e-06	-0.714005	0.7132	0	-4.42852	-4.39994	0
1.39	1	3e-06	-0.735801	0.690861	0	-4.28932	-4.53475	0
1.395	1	3e-06	-0.756891	0.66786	0	-4.14605	-4.66517	0
1.4	1	3e-06	-0.777255	0.644217	0	-3.99884	-4.79106	0
1.405	1	3e-06	-0.796873	0.619957	0	-3.84785	-4.91232	0
1.41	1	3e-06	-0.815727	0.595102	0	-3.69321	-5.02884	0
1.415	1	3e-06	-0.8338	0.569676	0	-3.53509	-5.1405	0
1.42	1	3e-06	-0.851073	0.543705	0	-3.37361	-5.2472	0
1.425	1	3e-06	-0.86753	0.517213	0	-3.20895	-5.34885	0
1.43	1	3e-06	-0.883157	0.490225	0	-3.04126	-5.44535	0
1.435	1	3e-06	-0.897938	0.462768	0	-2.8707	-5.53661	0
1.44	1	3e-06	-0.91186	0.434868	0	-2.69742	-5.62255	0
1.445	1	3e-06	-0.924908	0.406551	0	-2.52161	-5.70309	0
1.45	1	3e-06	-0.937072	0.377846	0	-2.34341	-5.77816	0
1.455	1	3e-06	-0.948339	0.348779	0	-2.16301	-5.84769	0
1.46	1	3e-06	-0.958698	0.319378	0	-1.98057	-5.91161	0
1.465	1	3e-06	-0.968141	0.289672	0	-1.79626	-5.96987	0
1.47	1	3e-06	-0.976658	0.259689	0	-1.61026	-6.02241	0
1.475	1	3e-06	-0.984241	0.229458	0	-1.42275	-6.06918	0
1.48	1	3e-06	-0.990883	0.199007	0	-1.2339	-6.11015	0
1.485	1	3e-06	-0.996578	0.168366	0	-1.04388	-6.14527	0
1.49	1	3e-06	-1.00132	0.137564	0	-0.852887	-6.17452	0
1.495	1	3e-06	-1.00511	0.106631	0	-0.661089	-6.19786	0
1.5	1	3e-06	-1.00793	0.0755955	0	-0.46867	-6.21528	0
1.505	1	3e-06	-1.00979	0.044488	0	-0.275809	-6.22676	0
1.51	1	3e-06	-1.01069	0.0133379	0	-0.0826896	-6.23229	0
1.515	1	3e-06	-1.01062	-0.017825	0	0.110508	-6.23186	0
1.52	1	3e-06	-1.00958	-0.0489708	0	0.303601	-6.22547	0
1.525	1	3e-06	-1.00758	-0.0800698	0	0.496409	-6.21314	0
1.53	1	3e-06	-1.00462	-0.111092	0	0.68875	-6.19487	0
1.535	1	3e-06	-1.0007	-0.142009	0	0.880444	-6.17067	0
1.54	1	3e-06	-0.995817	-0.172789	0	1.07131	-6.14058	0
1.545	1	3e-06	-0.989985	-0.203405	0	1.26117	-6.10461	0
1.55	1	3e-06	-0.983207	-0.233825	0	1.44984	-6.0628	0
1.555	1	3e-06	-0.975489	-0.264023	0	1.63714	-6.01519	0
1.56	1	3e-06	-0.966838	-0.293968	0	1.82291	-5.96183	0
1.565	1	3e-06	-0.957263	-0.323632	0	2.00696	-5.90275	0
1.57	1	3e-06	-0.946772	-0.352986	0	2.18912	-5.83802	0
1.575	1	3e-06	-0.935375	-0.382003	0	2.36921	-5.76769	0
1.58	1	3e-06	-0.923083	-0.410654	0	2.54707	-5.69183	0
1.585	1	3e-06	-0.909908	-0.438912	0	2.72254	-5.61051	0
1.59	1	3e-06	-0.895862	-0.46675	0	2.89543	-5.52379	0
1.595	1	3e-06	-0.880959	-0.494141	0	3.06559	-5.43177	0
1.6	1	3e-06	-0.865211	-0.521059	0	3.23285	-5.33453	0
1.605	1	3e-06	-0.848635	-0.547478	0	3.39706	-5.23215	0
1.61	1	3e-06	-0.831246	-0.573372	0	3.55807	-5.12472	0
1.615	1	3e-06	-0.81306	-0.598717	0	3.7157	-5.01236	0
1.62	1	3e-06	-0.794095	-0.623487	0	3.86982	-4.89515	0
1.625	1	3e-06	-0.774368	-0.64766	0	4.02028	-4.77322	0
1.63	1	3e-06	-0.753898	-0.671212	0	4.16692	-4.64666	0
1.635	1	3e-06	-0.732705	-0.694119	0	4.30962	-4.51561	0
1.64	1	3e-06	-0.710809	-0.716361	0	4.44823	-4.38017	0
1.645	1	3e-06	-0.68823	-0.737914	0	4.58261	-4.24048	0
1.65	1	3e-06	-0.66499	-0.758758	0	4.71264	-4.09666	0
1.655	1	3e-06	-0.641111	-0.778874	0	4.83819	-3.94886	0
1.66	1	3e-06	-0.616616	-0.798241	0	4.95914	-3.7972	0
1.665	1	3e-06	-0.591528	-0.81684	0	5.07537	-3.64182	0
1.67	1	3e-06	-0.56587	-0.834653	0	5.18675	-3.48288	0
1.675	1	3e-06	-0.539668	-0.851663	0	5.2932	-3.32052	0
1.68	1	3e-06	-0.512947	-0.867853	0	5.39458	-3.1549	0
1.685	1	3e-06	-0.485731	-0.883207	0	5.49082	-2.98616	0
1.69	1	3e-06	-0.458047	-0.897709	0	5.5818	-2.81448	0
1.695	1	3e-06	-0.429922	-0.911347	0	5.66744	-2.64	0
1.7	1	3e-06	-0.401382	-0.924105	0	5.74766	-2.46289	0
1.705	1	3e-06	-0.372455	-0.935972	0	5.82236	-2.28333	0
1.71	1	3e-06	-0.343168	-0.946934	0	5.89147	-2.10148	0
1.715	1	3e-06	-0.313549	-0.956983	0	5.95493	-1.91751	0
1.72	1	3e-06	-0.283628	-0.966106	0	6.01266	-1.7316	0
1.725	1	3e-06	-0.253432	-0.974296	0	6.0646	-1.54393	0
1.73	1	3e-06	-0.222992	-0.981543	0	6.1107	-1.35467	0
1.735	1	3e-06	-0.192335	-0.98784	0	6.15091	-1.16401	0
1.74	1	3e-06	-0.161492	-0.993181	0	6.18518	-0.972134	0
1.745	1	3e-06	-0.130493	-0.99756	0	6.21348	-0.779216	0
1.75	1	3e-06	-0.0993677	-1.00097	0	6.23576	-0.585447	0
1.755	1	3e-06	-0.0681457	-1.00341	0	6.25201	-0.391014	0
1.76	1	3e-06	-0.0368576	-1.00488	0	6.2622	-0.196105	0
1.765	1	3e-06	-0.0055338	-1.00537	0	6.26632	-0.00090678	0
1.77	1	3e-06	0.0257954	-1.00489	0	6.26435	0.19439	0
1.775	1	3e-06	0.0570996	-1.00343	0	6.25629	0.389595	0
1.78	1	3e-06	0.0883482	-1.00099	0	6.24215	0.584519	0
1.785	1	3e-06	0.119511	-0.997586	0	6.22193	0.778972	0
1.79	1	3e-06	0.150557	-0.993206	0	6.19564	0.972764	0
1.795	1	3e-06	0.181457	-0.987859	0	6.1633	1.1657	0
1.8	1	3e-06	0.21218	-0.981551	0	6.12494	1.3576	0
1.805	1	3e-06	0.242697	-0.974285	0	6.0806	1.54827	0
1.81	1	3e-06	0.272976	-0.96607	0	6.0303	1.73753	0
1.815	1	3e-06	0.30299	-0.956913	0	5.9741	1.92518	0
1.82	1	3e-06	0.332708	-0.946822	0	5.91203	2.11104	0
1.825	1	3e-06	0.362101	-0.935806	0	5.84417	2.29493	0
1.83	1	3e-06	0.39114	-0.923876	0	5.77056	2.47666	0
1.835	1	3e-06	0.419797	-0.911043	0	5.69128	2.65605	0
1.84	1	3e-06	0.448043	-0.89732	0	5.60639	2.83293	0
1.845	1	3e-06	0.475851	-0.882718	0	5.51598	3.00711	0
1.85	1	3e-06	0.503194	-0.867253	0	5.42014	3.17843	0
1.855	1	3e-06	0.530044	-0.850939	0	5.31894	3.34671	0
1.86	1	3e-06	0.556375	-0.833791	0	5.21249	3.51179	0
1.865	1	3e-06	0.58216	-0.815827	0	5.10089	3.67349	0
1.87	1	3e-06	0.607375	-0.797062	0	4.98424	3.83166	0
1.875	1	3e-06	0.631994	-0.777516	0	4.86265	3.98613	0
